ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΓΑΒΡΗΛΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΓΚΙΟΛΑΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΚΑΡΑΣΤΑΜΑΤΗ ΜΑΡΙΑ του Στέφανου,ΝΙΚΟΛΑΡΑΚΟΣ ΠΑΝΑΓΙΩΤΗΣ του Πέτρου,ΣΚΟΥΡΤΗ ΠΑΡΑΣΚΕΥΗ (ΒΙΒΗ) του Δημητρίου,Νέα Δημοκρατία,ΑΝΔΡΙΑΝΟΣ ΙΩΑΝΝΗΣ του Σωτηρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ ΕΛΕΝΗ του Ευαγγέλου,ΠΡΟΣΙΛΗΣ ΧΡΗΣΤΟΣ του Αντωνίου,ΡΟΜΠΟΤΗΣ ΣΠΥΡΙΔΩΝ του Βασιλείου,ΤΑΝΤΑΡΟΥ-ΚΡΙΓΓΟΥ ΘΕΟΔΟΣΙΑ (ΣΟΝΙΑ) του Δημητρίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΚΑΛΑΘΑ ΔΙΟΝΥΣΙΑ του Βασιλείου,ΜΟΥΛΟΥ ΚΥΡΙΑΚΗ του Γεωργίου,ΟΥΛΗΣ ΑΝΔΡΕΑΣ του Αθανασίου,ΡΕΝΤΕΤΑΚΟΣ ΓΕΩΡΓΙΟΣ του Πέτρου,ΤΣΙΡΙΚΟΣ ΑΡΙΣΤΕΙΔΗΣ του Μιχαήλ,Κίνημα Αλλαγής,ΚΑΡΟΥΣΗ-ΤΑΣΑΙΝΑ ΣΤΑΜΑΤΙΑ του Παναγιώτη,ΜΑΝΙΑΤΗΣ ΙΩΑΝΝΗΣ του Αναστασίου,ΝΙΚΟΛΑΟΥ ΠΑΡΑΣΚΕΥΗ του Νικολάου,ΠΟΥΛΑΣ ΑΝΔΡΕΑΣ του Θεοδοσίου,ΣΤΕΦΑΝΟΥ ΙΩΑΝΝΗΣ του Μιλτιάδη,Κ.Κ.Ε.,ΑΓΓΕΛΟΥ ΑΝΑΣΤΑΣΙΟΣ του Νικολάου,ΑΝΤΩΝΙΟΥ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΓΚΟΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΚΑΛΑΪΤΖΗ ΜΑΡΙΑΝΘΗ του Αναστασίου,ΜΠΑΒΕΛΗ ΝΑΥΣΙΚΑ του Χρήστου,Ένωση Κεντρώων,ΖΕΡΒΑΣ ΓΕΩΡΓΙΟΣ του Αναστασίου,ΝΙΚΟΛΟΠΟΥΛΟΥ ΣΤΑΥΡΟΥΛΑ του Χαράλαμπου,ΝΤΟΥΒΛΗΣ ΠΑΝΑΓΙΩΤΗΣ του Ζαχαρία,Ο.Κ.Δ.Ε.,ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ ΝΙΚΟΛΑΟΣ του Ιακώβου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΒΕΡΔΕ ΕΛΕΝΗ του Παναγιώτη,ΝΕΖΟΥ ΓΑΡΥΦΑΛΙΑ του Δημητρίου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΔΗΜΗΤΡΙΟΣ του Αποστόλου,Ελλήνων Συνέλευσις,ΓΙΑΝΝΑΚΑΚΗΣ ΕΥΑΓΓΕΛΟΣ του Μιχαήλ,ΔΑΡΑΣ ΙΩΑΝΝΗΣ του Λουκά,ΚΑΡΑΜΑΝΟΥ ΑΙΚΑΤΕΡΙΝΗ του Αναστασίου,ΚΑΡΑΜΠΗ ΙΩΑΝΝΑ του Δημητρίου,ΚΩΤΣΙΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ του Δημητρίου,Ελληνική Λύση - Κ. Βελόπουλος,ΛΥΜΝΙΑΤΗΣ ΣΠΥΡΙΔΩΝ του Νικολάου,ΣΑΛΑΠΑΤΑΣ ΔΗΜΗΤΡΙΟΣ του Λεωνίδα,ΤΣΑΠΡΑΛΗ ΓΕΩΡΓΙΑ του Αθανασίου,Κ.Κ.Ε. (μ-λ),ΜΑΥΡΟΓΙΑΝΝΗΣ ΣΕΡΓΙΟΣ του Ιωάννη,Μ-Λ Κ.Κ.Ε.,ΣΑΛΑΠΑΤΑΣ ΛΕΩΝΙΔΑΣ του Ανδρέα,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΚΑΛΟΓΕΡΟΠΟΥΛΟΣ ΠΕΤΡΟΣ του Παύλου,ΚΑΣΙΔΗ ΑΓΓΕΛΙΚΗ του Ευθυμίου,ΚΟΥΤΡΑ-ΞΥΛΙΝΑ ΜΑΡΙΝΑ του Θεοδώρου,ΠΑΤΡΙΝΟΣ ΧΑΡΑΛΑΜΠΟΣ του Νικολάου,Λαϊκή Ενότητα,ΒΑΣΙΛΕΙΟΥ ΔΗΜΗΤΡΙΟΣ του Σπήλιου,ΚΑΨΟΥΡΟΣ ΓΕΩΡΓΙΟΣ του Λεωνίδα,ΚΥΡΙΑΚΟΥ ΕΥΣΤΑΘΙΑ του Γεωργίου,ΜΙΧΑΛΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Διαμαντή,ΤΖΩΡΤΖΗ ΕΥΓΕΝΙΑ του Νικολάου,ΜέΡΑ25,ΓΕΩΡΓΟΠΟΥΛΟΣ - ΖΟΥΤΑΣ ΔΗΜΗΤΡΙΟΣ του Ανδριανού,ΛΑΜΠΡΟΥ ΔΗΜΗΤΡΙΟΣ του Αναστασίου,ΟΙΚΟΝΟΜΟΠΟΥΛΟΥ ΚΡΙΝΙΩ του Παναγιώτη,Δημιουργία ξανά - Θ. Τζήμερος,ΓΥΑΛΙΣΤΡΑ ΑΛΕΞΑΝΔΡΑ του Διονυσίου,ΚΑΛΥΒΑΣ ΚΥΡΙΑΚΟΣ του Αθανασίου,ΚΟΡΙΛΗΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΑΝΑΓΙΩΤΑΚΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Περικλή
44 - Αργολίδος,202 E.T. Δήμου Ναυπλιέων,529,340,4,3,7,333,77,31,27,3,2,0,147,50,34,2,17,28,7,1,0,3,0,3,52,0,10,0,26,13,17,2,2,7,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,1,0,5,1
44 - Αργολίδος,203 E.T. Δήμου Ναυπλιέων,551,348,5,3,8,340,89,20,42,3,10,3,155,58,36,1,15,22,5,1,0,0,1,0,36,1,12,0,15,5,14,2,6,3,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,14,4,2,4,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,11,0,1,6,3,0,2,1,5,2
44 - Αργολίδος,204 E.T. Δήμου Ναυπλιέων,531,347,4,1,5,342,97,28,28,8,4,3,132,49,30,1,22,18,10,1,0,1,4,1,55,1,22,1,17,11,14,1,2,2,1,0,1,0,0,1,1,1,1,0,0,0,2,0,2,0,0,0,8,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,2,1,1,2,0,0,0,3,3
44 - Αργολίδος,205 E.T. Δήμου Ναυπλιέων,533,332,4,1,5,327,103,36,5,6,3,0,111,55,19,2,7,15,4,2,0,0,0,2,45,0,20,0,20,3,29,1,5,8,2,3,7,3,1,0,0,0,3,0,0,1,2,1,1,0,0,0,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,14,2,0,1,0,0,0,0,3,1
44 - Αργολίδος,206 E.T. Δήμου Ναυπλιέων,555,347,5,7,12,335,90,28,34,3,4,2,135,44,30,0,29,17,15,0,1,6,2,2,24,0,10,0,7,5,18,1,2,8,2,1,4,1,2,0,0,0,2,0,0,1,1,0,1,0,0,0,14,3,2,5,0,0,0,0,2,0,0,1,0,5,0,0,1,3,0,12,6,1,2,8,1,2,0,5,2
44 - Αργολίδος,207 E.T. Δήμου Ναυπλιέων,554,344,0,0,0,344,87,28,26,3,11,6,138,55,34,0,10,23,7,0,1,4,1,0,45,1,13,1,16,10,26,3,10,5,2,0,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,11,4,3,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,14,2,2,5,4,0,2,0,2,1
44 - Αργολίδος,208 E.T. Δήμου Ναυπλιέων,411,311,2,0,2,309,63,30,14,2,4,0,162,73,30,1,11,28,5,0,0,3,0,0,45,0,10,0,19,14,7,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,2,5,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,2,0,1,3,1,2,0,3,1
44 - Αργολίδος,209 E.T. Δήμου Ναυπλιέων,468,281,3,7,10,271,72,23,24,1,4,3,122,53,19,1,17,18,5,1,0,1,0,1,39,0,12,1,13,11,7,2,3,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,2,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,11,1,2,1,1,0,0,0,1,1
44 - Αργολίδος,210 E.T. Δήμου Ναυπλιέων,477,334,2,1,3,331,83,23,35,3,4,1,137,68,17,1,30,9,15,0,0,10,0,0,41,0,15,0,21,2,12,0,6,1,0,1,3,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,13,5,2,2,2,1,0,0,2,1,0,0,1,1,0,0,1,0,0,14,3,1,4,2,0,2,0,4,1
44 - Αργολίδος,211 E.T. Δήμου Ναυπλιέων,472,313,3,3,6,307,81,35,23,2,5,1,110,45,10,1,16,26,13,3,0,4,0,4,47,0,12,0,17,15,11,0,0,8,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,4,5,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,2,16,2,0,7,2,0,0,0,4,2
44 - Αργολίδος,212 E.T. Δήμου Ναυπλιέων,467,266,1,2,3,263,70,25,22,4,3,0,94,46,13,1,4,16,0,0,0,0,0,0,42,0,6,0,14,17,27,0,9,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,0,0,0,1,1,5,0,0,3,1,0,0,0,0,0,0,14,9,1,1,1,1,0,0,4,4
44 - Αργολίδος,213 E.T. Δήμου Ναυπλιέων,570,343,1,5,6,337,95,26,40,2,1,2,121,80,9,0,5,12,6,1,1,2,0,1,46,0,7,3,23,11,16,0,8,1,0,2,1,1,0,0,0,0,0,0,0,0,7,1,1,0,0,5,6,0,3,0,0,0,0,0,9,0,0,5,3,1,0,0,0,0,0,21,12,1,1,0,0,0,0,8,5
44 - Αργολίδος,214 E.T. Δήμου Ναυπλιέων,123,101,0,0,0,101,14,1,6,1,1,0,66,36,10,1,0,10,2,0,0,0,0,1,16,0,3,0,8,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44 - Αργολίδος,215 E.T. Δήμου Ναυπλιέων,526,386,3,1,4,382,72,40,15,2,0,0,160,87,28,0,17,14,6,0,0,2,0,3,103,3,6,2,37,54,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,22,1,12,1,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,3,0,1,0,0,0,0,3,3
44 - Αργολίδος,216 E.T. Δήμου Ναυπλιέων,531,324,3,2,5,319,86,32,24,2,4,2,131,52,23,0,22,20,10,3,0,3,0,2,49,0,9,1,24,14,5,2,0,2,0,0,3,1,1,0,0,0,1,0,1,0,10,0,8,1,0,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,5,2
44 - Αργολίδος,217 E.T. Δήμου Ναυπλιέων,570,346,8,2,10,336,84,35,20,4,2,2,138,61,20,0,23,23,5,1,1,1,0,0,68,0,18,0,38,10,11,1,0,4,0,0,2,0,0,1,0,0,2,2,0,0,3,1,2,0,0,0,8,1,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,6,1,2,2,1,1,0,0,0
44 - Αργολίδος,218 E.T. Δήμου Ναυπλιέων,538,335,7,3,10,325,90,34,26,5,2,1,138,47,18,2,18,31,4,0,1,2,0,0,59,0,9,1,39,9,12,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,6,3,0,0,0,0,0,0,6,1
44 - Αργολίδος,Ετερ. Αργολίδος (από 14ο Ε.Τ. Νομ. Αττικής-Αθηνών),433,275,2,0,2,273,87,10,18,14,10,10,110,63,25,4,4,6,9,0,1,2,2,0,16,0,8,2,0,4,23,1,4,3,1,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,11,1,2,5,0,0,0,0,7,3
44 - Αργολίδος,Ετερ. Αργολίδος (από Εφετείο Πειραιώς),66,35,0,0,0,35,7,0,1,0,1,2,20,5,3,4,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
44 - Αργολίδος,ΑΓΡΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ ΚΡΑΤΗΣΗΣ ΕΝΗΛΙΚΩΝ ΤΙΡΥΝΘΑΣ,50,48,0,0,0,48,42,13,1,2,0,3,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44 - Αργολίδος,ΚΑΤΑΣΤΗΜΑ ΚΡΑΤΗΣΗΣ ΝΑΥΠΛΙΟΥ,170,134,16,0,16,118,65,24,0,5,2,7,37,33,0,0,2,0,2,1,0,0,0,0,4,1,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Σύνολο,,95643,58609,650,345,995,57614,14400,3506,3905,668,2046,1097,25024,10082,5440,593,1727,5125,1551,146,66,614,142,141,8541,172,2707,186,3142,1981,2051,294,242,479,144,246,397,93,118,18,12,6,166,22,36,10,315,88,88,31,7,75,1871,445,689,265,59,32,40,14,239,54,25,39,24,166,44,18,7,37,11,1802,366,375,310,314,49,93,35,666,357
