"ΠΕΡΙΦΕΡΕΙΑ","ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ","ΕΓΓΕΓΡΑΜΜΕΝΟΙ","ΨΗΦΙΣΑΝΤΕΣ","ΑΚΥΡΑ","ΛΕΥΚΑ","ΑΚΥΡΑ & ΛΕΥΚΑ","ΕΓΚΥΡΑ","ΣΥΡΙΖΑ","ΑΓΑΘΟΠΟΥΛΟΥ ΕΙΡΗΝΗ-ΕΛΕΝΗ του Δημητρίου","ΚΑΠΝΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Παναγιώτη","ΠΕΡΠΕΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Χαράλαμπου","ΦΟΥΡΑΣ ΠΕΤΡΟΣ του Γεωργίου","ΨΑΡΡΑ ΣΟΦΙΑ του Θεοδώρου","Νέα Δημοκρατία","ΑΝΑΝΙΑΔΟΥ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Σολομώντος","ΓΕΩΡΓΑΝΤΑΣ ΓΕΩΡΓΙΟΣ του Παύλου","ΚΙΛΤΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Βασιλείου","ΞΟΠΛΙΔΟΥ ΑΜΑΛΙΑ του Δημητρίου","ΣΑΧΠΕΚΙΔΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου","Λαϊκός Σύνδεσμος - Χρυσή Αυγή","ΗΛΙΑΔΟΥ ΧΡΙΣΤΙΝΑ (ΜΠΑΚΑ) του Γεωργίου","ΚΑΛΟΜΟΙΡΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου","ΠΑΠΑΔΟΠΟΥΛΟΣ ΑΝΤΩΝΙΟΣ (ΤΟΝΗΣ) του Σάββα","ΠΑΠΑΔΟΠΟΥΛΟΥ ΧΡΥΣΗ του Μωϋσή ","ΧΑΤΖΗΣΑΒΒΑΣ ΧΡΗΣΤΟΣ του Κωνσταντίνου","Κίνημα Αλλαγής","ΑΝΑΣΤΑΣΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου","ΜΠΑΝΤΡΑ ΚΑΛΙΡΟΗ του Κωνσταντίνου","ΠΑΡΑΣΤΑΤΙΔΗΣ ΣΤΕΦΑΝΟΣ του Θεοδώρου","ΣΤΕΦΑΝΙΔΟΥ ΑΛΕΞΑΝΔΡΑ του Ιωάννη","ΦΡΑΓΓΙΔΗΣ ΓΕΩΡΓΙΟΣ του Σταύρου","Κ.Κ.Ε.","ΑΛΤΙΠΑΡΜΑΚΙΔΟΥ ΜΑΡΙΑ (ΡΙΑ) του Μιλτιάδη","ΣΙΔΗΡΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΤΣΑΟΥΣΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Λαζάρου","ΦΑΧΟΥΡΙΔΗΣ ΙΩΑΝΝΗΣ του Αριστοτέλη","ΧΑΤΖΗ ΕΙΡΗΝΗ του Αρέθα","Ένωση Κεντρώων","ΑΝΔΡΙΩΤΗ ΕΥΣΤΡΑΤΙΑ του Γαβριήλ","ΕΛΕΥΘΕΡΙΑΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Δημητρίου","ΝΙΚΟΛΑΟΥ ΧΡΗΣΤΟΣ του Χαράλαμπου","Ο.Κ.Δ.Ε.","ΚΑΖΑΝΤΖΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΑΝΤ.ΑΡ.ΣΥ.Α.","ΜΑΛΓΑΡΙΝΟΥ ΒΑΣΙΛΙΚΗ του Νικολάου","Ελλήνων Συνέλευσις","ΒΑΡΥΤΙΜΙΔΗΣ ΘΕΟΦΙΛΟΣ του Σάββα","ΜΑΚΕΝΑΤΖΗ ΜΑΡΓΑΡΙΤΑ του Ιωσήφ","ΜΙΧΑΗΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΣΑΦΑΡΙΔΟΥ ΖΩΓΙΑ του Γεωργίου","ΣΥΓΚΟΥ ΜΑΛΑΜΑΤΗ του Δημητρίου","Ελληνική Λύση - Κ. Βελόπουλος","ΓΕΩΡΓΙΑΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου","ΚΑΤΣΙΛΟΓΙΑΝΝΗ ΕΛΕΝΗ του Αθανασίου","ΣΑΒΒΙΔΟΥ ΠΑΡΘΕΝΑ του Ιωάννη","ΤΣΑΝΤΗΛΟΓΙΑΝΝΗΣ ΝΙΚΟΛΑΟΣ του Αθανασίου","Κ.Κ.Ε. (μ-λ)","ΧΑΤΖΗΝΙΚΟΛΑΟΥ ΝΙΚΟΛΑΟΣ του Ηλία","Μ-Λ Κ.Κ.Ε.","ΖΑΧΑΡΟΠΟΥΛΟΥ ΙΩΑΝΝΑ του Ευαγγέλου","Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ","ΔΗΜΟΛΑΪΔΗΣ ΟΔΥΣΣΕΥΣ του Θεοδώρου","ΜΟΥΡΑΤΙΔΟΥ ΜΑΡΙΑ του Παναγιώτη","ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Σταύρου","Λαϊκή Ενότητα","ΚΟΥΛΙΝΑΣ ΑΝΑΣΤΑΣΙΟΣ του Δημητρίου","ΜΠΙΜΠΑΣΗΣ ΧΡΗΣΤΟΣ του Γεωργίου","ΣΑΜΑΡΑ ΑΡΙΑΔΝΗ του Στεφάνου","ΜέΡΑ25","ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Αλεξίου","ΚΑΣΚΑΡΙΔΟΥ ΜΑΡΙΑ του ΟΔΥΣΣΕΑ","ΚΩΤΣΑΡΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου","ΣΠΥΡΛΙΑΔΟΥ ΣΟΦΙΑ του Νικολάου","Δημιουργία ξανά - Θ. Τζήμερος","ΚΑΡΑΚΑΤΣΑΝΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου","ΜΠΡΟΒΑΣ ΤΗΛΕΜΑΧΟΣ του Αθανασίου","ΠΑΠΑΡΙΖΟΥ ΑΘΑΝΑΣΙΑ του Χρήστου","Πλεύση Ελευθερίας - Ζωή Κωνστ.","ΡΑΦΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Σπύρου"
"10 - Κιλκίς","81 E.T. Δήμου Κιλκίς","0540","0252","0001","0000","0001","0251","0055","0032","0003","0009","0004","0000","0126","0021","0041","0033","0003","0022","0010","0001","0000","0001","0002","0004","0018","0002","0000","0005","0000","0011","0012","0003","0000","0001","0005","0000","0005","0003","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0014","0004","0002","0008","0000","0000","0000","0000","0000","0003","0000","0000","0000","0000","0000","0000","0000","0005","0000","0001","0001","0001","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","82 E.T. Δήμου Κιλκίς","0555","0288","0004","0000","0004","0284","0072","0032","0006","0013","0007","0005","0134","0015","0057","0037","0004","0016","0014","0002","0000","0000","0000","0009","0023","0001","0000","0012","0001","0009","0011","0002","0000","0001","0007","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0017","0005","0002","0009","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0006","0002","0002","0001","0000","0002","0000","0000","0000","0002","0000"
"10 - Κιλκίς","83 E.T. Δήμου Κιλκίς","0536","0241","0000","0001","0001","0240","0052","0025","0002","0002","0006","0004","0098","0010","0038","0031","0003","0008","0007","0001","0000","0000","0000","0002","0026","0003","0000","0009","0000","0013","0022","0001","0001","0002","0012","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0017","0003","0000","0007","0001","0000","0000","0000","0000","0004","0000","0001","0000","0000","0000","0000","0000","0005","0001","0003","0000","0000","0004","0000","0000","0002","0003","0001"
"10 - Κιλκίς","84 E.T. Δήμου Κιλκίς","0366","0201","0001","0001","0002","0199","0030","0013","0003","0002","0003","0001","0149","0013","0052","0068","0003","0007","0004","0001","0000","0000","0000","0003","0003","0000","0000","0000","0000","0003","0003","0002","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0002","0001","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0001","0001","0000","0001","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","85 E.T. Δήμου Κιλκίς","0470","0167","0001","0000","0001","0166","0009","0005","0001","0000","0000","0001","0124","0025","0033","0035","0020","0006","0011","0000","0000","0001","0000","0009","0002","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0012","0004","0001","0003","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0004","0002","0000","0001","0000","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","86 E.T. Δήμου Κιλκίς","0352","0158","0000","0000","0000","0158","0044","0018","0007","0004","0003","0002","0044","0006","0016","0010","0001","0007","0005","0000","0000","0000","0000","0003","0014","0002","0000","0001","0001","0009","0019","0001","0000","0004","0012","0000","0001","0000","0000","0000","0000","0000","0001","0000","0010","0000","0000","0000","0000","0000","0009","0001","0000","0002","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0000","0000","0000","0005","0000","0000","0000","0000","0002","0000"
"10 - Κιλκίς","87 E.T. Δήμου Κιλκίς","0275","0109","0000","0000","0000","0109","0032","0017","0001","0003","0000","0003","0025","0006","0001","0005","0002","0007","0005","0003","0000","0001","0001","0000","0002","0000","0000","0001","0000","0000","0025","0006","0003","0002","0011","0000","0002","0002","0000","0000","0000","0000","0001","0001","0002","0000","0000","0002","0000","0000","0006","0004","0001","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0000","0000","0000","0003","0003","0001","0000","0000","0002","0001"
"10 - Κιλκίς","88 E.T. Δήμου Κιλκίς","0419","0175","0003","0001","0004","0171","0045","0013","0003","0008","0016","0004","0054","0032","0008","0012","0001","0000","0008","0002","0000","0000","0004","0000","0005","0000","0000","0005","0000","0000","0044","0000","0002","0009","0033","0000","0002","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0009","0003","0001","0004","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0001","0000","0000","0003","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","89 E.T. Δήμου Κιλκίς","0346","0184","0000","0000","0000","0184","0032","0004","0023","0000","0000","0001","0112","0061","0028","0008","0000","0008","0015","0001","0001","0001","0000","0010","0008","0000","0000","0005","0000","0003","0003","0002","0000","0000","0000","0000","0003","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0004","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0001","0001","0000","0000","0003","0001","0000","0000","0001","0001","0000","0000","0000","0001","0001"
"10 - Κιλκίς","90 E.T. Δήμου Κιλκίς","0334","0208","0002","0001","0003","0205","0030","0004","0023","0000","0000","0001","0109","0067","0007","0027","0003","0000","0012","0003","0000","0000","0000","0009","0022","0000","0000","0010","0000","0008","0009","0004","0002","0001","0001","0000","0004","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0014","0003","0002","0007","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0002","0000","0000","0000","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","91 E.T. Δήμου Κιλκίς","0322","0210","0002","0001","0003","0207","0083","0038","0011","0004","0003","0007","0055","0004","0030","0013","0002","0005","0001","0000","0000","0000","0000","0001","0023","0001","0000","0009","0000","0012","0022","0000","0000","0011","0006","0000","0007","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0004","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0011","0002","0002","0003","0004","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","92 E.T. Δήμου Κιλκίς","0160","0087","0002","0000","0002","0085","0016","0007","0000","0003","0001","0000","0046","0003","0021","0011","0001","0009","0006","0000","0000","0000","0000","0003","0003","0000","0000","0001","0000","0002","0002","0000","0002","0000","0000","0000","0003","0001","0001","0000","0000","0000","0000","0000","0002","0001","0000","0000","0000","0000","0005","0002","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000"
"10 - Κιλκίς","93 E.T. Δήμου Κιλκίς","0339","0137","0005","0000","0005","0132","0016","0006","0000","0002","0002","0001","0062","0004","0011","0031","0000","0012","0008","0002","0000","0001","0000","0003","0025","0004","0000","0006","0001","0013","0002","0000","0001","0000","0000","0000","0004","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0010","0000","0000","0004","0000","0000","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0002","0002","0000","0000","0000","0001","0000","0000","0000","0001","0000"
"10 - Κιλκίς","94 E.T. Δήμου Κιλκίς","0419","0226","0001","0002","0003","0223","0011","0006","0000","0001","0004","0000","0146","0039","0046","0032","0009","0015","0025","0002","0000","0000","0000","0010","0013","0001","0000","0009","0000","0003","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0017","0008","0000","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0001","0003","0000","0000","0000","0004","0000"
"10 - Κιλκίς","95 E.T. Δήμου Κιλκίς","0387","0215","0002","0002","0004","0211","0019","0009","0003","0002","0002","0000","0151","0027","0041","0043","0013","0024","0017","0000","0001","0003","0000","0010","0004","0000","0000","0001","0000","0003","0004","0000","0000","0000","0004","0000","0001","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0008","0003","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0003","0000","0000","0001","0000","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","96 E.T. Δήμου Κιλκίς","0400","0253","0003","0000","0003","0250","0041","0011","0010","0008","0001","0004","0125","0005","0032","0026","0028","0029","0039","0000","0000","0019","0002","0018","0018","0002","0000","0004","0000","0011","0007","0000","0000","0004","0001","0001","0004","0000","0000","0000","0000","0000","0000","0000","0003","0000","0000","0000","0000","0000","0003","0002","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0006","0003","0000","0000","0000","0001","0000","0000","0000","0001","0000"
"10 - Κιλκίς","97 E.T. Δήμου Κιλκίς","0362","0231","0002","0000","0002","0229","0038","0010","0005","0002","0002","0008","0111","0012","0028","0019","0019","0022","0027","0000","0001","0012","0000","0013","0022","0008","0000","0005","0001","0007","0002","0000","0000","0001","0001","0000","0005","0000","0001","0001","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0015","0005","0000","0004","0001","0000","0000","0000","0000","0001","0000","0000","0001","0000","0000","0000","0000","0002","0001","0000","0000","0001","0001","0000","0000","0000","0004","0002"
"10 - Κιλκίς","98 E.T. Δήμου Κιλκίς","0506","0231","0005","0001","0006","0225","0049","0022","0009","0003","0002","0000","0084","0004","0008","0042","0025","0001","0011","0004","0001","0002","0001","0003","0057","0010","0001","0005","0006","0020","0003","0000","0001","0000","0001","0000","0004","0001","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0010","0003","0001","0002","0000","0001","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0003","0001","0000","0000","0000","0000","0000","0000","0000","0002","0001"
"10 - Κιλκίς","99 E.T. Δήμου Κιλκίς","0458","0209","0000","0002","0002","0207","0041","0009","0002","0002","0016","0006","0089","0001","0051","0016","0005","0010","0016","0006","0001","0001","0000","0006","0024","0002","0000","0009","0002","0010","0001","0000","0000","0000","0000","0000","0004","0001","0002","0000","0000","0000","0002","0000","0001","0001","0000","0000","0000","0000","0017","0009","0002","0003","0000","0000","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0008","0003","0000","0001","0002","0000","0000","0000","0000","0003","0002"
"10 - Κιλκίς","100 E.T. Δήμου Κιλκίς","0141","0077","0001","0001","0002","0075","0013","0006","0001","0001","0001","0002","0033","0006","0007","0009","0003","0002","0003","0002","0000","0000","0000","0001","0013","0000","0000","0001","0000","0011","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0009","0004","0000","0001","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","101 E.T. Δήμου Κιλκίς","0377","0212","0000","0000","0000","0212","0038","0008","0014","0003","0000","0000","0106","0031","0027","0027","0003","0009","0007","0000","0001","0000","0001","0005","0029","0005","0000","0009","0001","0014","0010","0000","0000","0007","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0003","0002","0000","0001","0000","0000","0009","0003","0000","0006","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0006","0000","0001","0000","0000","0001","0000","0001","0000","0002","0002"
"10 - Κιλκίς","102 E.T. Δήμου Κιλκίς","0310","0158","0002","0001","0003","0155","0029","0013","0004","0001","0008","0000","0043","0005","0013","0009","0004","0003","0003","0001","0000","0000","0000","0001","0045","0002","0000","0039","0001","0002","0013","0003","0000","0002","0005","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0015","0003","0002","0007","0000","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0002","0000","0000","0000","0000","0001","0000","0000","0000","0001","0000"
"10 - Κιλκίς","103 E.T. Δήμου Κιλκίς","0299","0137","0002","0001","0003","0134","0035","0014","0002","0004","0002","0003","0039","0009","0013","0005","0003","0005","0003","0000","0000","0002","0000","0000","0025","0001","0000","0018","0000","0004","0013","0002","0001","0002","0004","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0012","0007","0001","0002","0000","0001","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0002","0000","0001","0000","0000","0000","0000","0000","0000","0002","0000"
"10 - Κιλκίς","104 E.T. Δήμου Κιλκίς","0295","0164","0002","0000","0002","0162","0026","0010","0002","0004","0005","0000","0081","0006","0033","0024","0004","0013","0015","0000","0000","0000","0000","0013","0021","0006","0000","0007","0002","0006","0005","0000","0000","0005","0000","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0001","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0001","0000","0001","0000","0003","0000","0001","0002","0004","0003"
"10 - Κιλκίς","105 E.T. Δήμου Κιλκίς","0325","0174","0001","0001","0002","0172","0025","0004","0006","0004","0002","0004","0084","0005","0025","0021","0005","0024","0009","0002","0000","0003","0000","0003","0017","0000","0000","0009","0000","0006","0016","0000","0001","0014","0000","0000","0001","0000","0000","0001","0000","0000","0000","0000","0002","0000","0000","0000","0002","0000","0008","0004","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0006","0001","0000","0001","0001","0000","0000","0000","0000","0004","0004"
"10 - Κιλκίς","106 E.T. Δήμου Κιλκίς","0367","0203","0002","0000","0002","0201","0061","0029","0000","0001","0014","0005","0050","0002","0025","0011","0003","0004","0003","0000","0000","0001","0000","0000","0047","0005","0000","0005","0000","0037","0018","0003","0003","0001","0007","0000","0004","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0009","0001","0000","0005","0000","0001","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0001","0001","0000","0000","0000","0002","0000","0000","0000","0004","0000"
"10 - Κιλκίς","107 E.T. Δήμου Κιλκίς","0386","0203","0000","0004","0004","0199","0028","0012","0006","0003","0003","0001","0133","0005","0064","0047","0017","0000","0010","0004","0000","0000","0000","0004","0011","0001","0000","0002","0000","0007","0001","0000","0000","0000","0000","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0008","0007","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0000","0000","0000","0000","0002","0000","0000","0000","0002","0000"
"10 - Κιλκίς","108 E.T. Δήμου Κιλκίς","0431","0190","0000","0001","0001","0189","0061","0021","0009","0009","0011","0002","0078","0005","0020","0041","0004","0005","0002","0000","0000","0000","0000","0002","0017","0002","0000","0008","0000","0007","0022","0002","0003","0002","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0005","0001","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","109 E.T. Δήμου Κιλκίς","0311","0131","0001","0000","0001","0130","0009","0003","0000","0000","0001","0001","0078","0022","0013","0032","0004","0004","0011","0001","0000","0002","0001","0004","0003","0001","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0002","0002","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0020","0012","0001","0006","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0005","0001","0001","0001","0000","0000","0000","0000","0000","0002","0001"
"10 - Κιλκίς","110 E.T. Δήμου Κιλκίς","0471","0252","0001","0002","0003","0249","0052","0024","0007","0004","0003","0001","0120","0005","0059","0023","0013","0015","0010","0000","0000","0000","0000","0008","0037","0000","0000","0010","0001","0024","0015","0001","0002","0007","0002","0003","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0011","0005","0000","0003","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000"
"10 - Κιλκίς","111 E.T. Δήμου Κιλκίς","0219","0121","0001","0004","0005","0116","0002","0001","0000","0000","0000","0001","0091","0028","0016","0039","0001","0005","0004","0000","0000","0001","0000","0002","0002","0000","0000","0002","0000","0000","0002","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0011","0006","0000","0005","0000","0000","0000","0000","0000","0000","0000","0000","0000","0001","0001","0000","0000","0002","0002","0000","0000","0000","0000","0000","0000","0000","0001","0001"
"10 - Κιλκίς","112 E.T. Δήμου Κιλκίς","0474","0263","0002","0000","0002","0261","0046","0010","0006","0006","0012","0004","0145","0006","0081","0026","0008","0012","0019","0002","0001","0004","0001","0007","0024","0001","0005","0005","0000","0012","0005","0001","0002","0000","0000","0000","0005","0000","0000","0000","0000","0000","0001","0000","0001","0000","0000","0000","0000","0000","0010","0001","0002","0001","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0001","0000","0000","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","113 E.T. Δήμου Κιλκίς","0468","0223","0002","0001","0003","0220","0023","0007","0000","0004","0006","0002","0146","0005","0085","0025","0009","0013","0012","0002","0001","0004","0001","0003","0017","0001","0006","0003","0000","0007","0002","0001","0001","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0012","0000","0002","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0000","0002","0000","0000","0001","0000","0000","0000","0002","0000"
"10 - Κιλκίς","114 E.T. Δήμου Κιλκίς","0475","0226","0001","0001","0002","0224","0030","0007","0004","0002","0011","0003","0152","0010","0099","0016","0003","0014","0012","0001","0000","0007","0000","0003","0009","0001","0001","0000","0000","0006","0003","0000","0001","0002","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0014","0009","0001","0003","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0002","0000","0000","0000","0000","0000","0000","0000","0000","0001","0000"
"10 - Κιλκίς","115 E.T. Δήμου Κιλκίς","0484","0220","0001","0000","0001","0219","0023","0005","0001","0007","0004","0003","0136","0005","0093","0019","0002","0010","0011","0000","0001","0007","0000","0002","0019","0000","0002","0003","0001","0013","0002","0000","0000","0000","0001","0000","0000","0000","0000","0000","0000","0000","0002","0001","0002","0000","0000","0000","0002","0000","0016","0009","0001","0003","0001","0000","0000","0000","0000","0003","0000","0002","0001","0000","0000","0000","0000","0004","0000","0003","0001","0000","0001","0000","0000","0000","0000","0000"
"10 - Κιλκίς","116 E.T. Δήμου Κιλκίς","0565","0257","0007","0002","0009","0248","0038","0010","0004","0005","0005","0003","0149","0003","0115","0019","0002","0000","0019","0002","0000","0001","0000","0012","0017","0000","0002","0002","0000","0013","0005","0001","0000","0002","0001","0000","0003","0000","0000","0000","0000","0000","0000","0000","0001","0000","0000","0000","0000","0000","0012","0008","0000","0004","0000","0001","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0000","0003","0003","0000","0000","0000","0000","0000","0000","0000","0000","0000"
